Tag,aid_highest,Highest_Answer_Rating,aid_lowest,Lowest_Answer_Rating
teechart,879819,2,879819,2
teh-n00b,919994,2,920036,0
teiid,956190,1,954083,0
telecommute,686067,10,686086,-1
telelogic,960892,0,960892,0
telephone-interview,891403,6,891388,-2
telephony,870717,4,585696,0
telerik,694578,3,603169,0
television,658861,2,658853,1
telnet,710875,15,710860,-2
teminology,621661,2,621663,0
temp,582130,3,755583,0
temp-files,904289,4,631885,-1
temp-table,588465,5,588406,0
tempdata,884904,3,884874,0
tempdb,620286,3,623156,-1
tempfile,581902,8,687028,0
template,742422,20,681531,-2
template-engine,874972,8,571240,0
template-fields,706634,2,706634,2
template-filters,845014,5,845014,5
template-functions,841202,1,840709,0
template-haskell,765943,1,765943,1
template-inheritance,946727,1,947381,0
template-logic,656161,5,656160,0
template-methods,633631,1,633631,1
template-pattern,705073,7,705245,1
template-specialization,937185,10,937117,2
template-toolkit,795786,13,649557,0
templatebinding,673170,5,759846,1
templatefield,851130,2,578958,1
templates,860521,25,641431,-4
templatetags,838135,4,651006,0
templating,874972,8,576891,0
templating-engine,817298,5,711221,0
tempo,794425,1,793971,0
temporal-database,800350,3,800391,0
temporary,847866,15,811838,-2
temporary-aspûnet-files,794337,1,794339,0
temporary-directory,617438,5,948632,0
temporary-files,786099,12,581710,0
temporary-tables,688251,3,669215,-1
temporarytables,688178,2,688255,0
temptable,841012,3,688694,0
temptables,863796,1,738452,0
teradata,787924,1,690414,0
termcap,810556,1,810556,1
terminal,669006,14,701107,-2
terminal-color,615360,0,615360,0
terminalemulator,893116,3,709112,0
terminals,667279,0,667279,0
terminalservices,644293,3,676758,-1
terminate,862647,4,862647,4
termination,590923,3,610600,0
terminology,586924,49,588366,-1
terms,742701,4,790166,0
terms-of-use,724907,3,805906,0
ternary,758871,31,813502,0
ternary-operator,726005,36,798743,-1
ternary-trie,823802,4,823768,0
terracotta,671753,6,914181,0
terrain,840693,2,713572,1
terrainformatica,623363,1,623363,1
tesselation,749291,6,749438,0
test,938033,7,777936,-1
test-cases,767645,3,764932,0
test-class,933627,13,933629,0
test-data,923862,3,719269,-1
test-driven-development,622097,11,620300,0
test-environments,783099,4,639688,0
test-execution,567211,1,567211,1
test-first,684008,3,684008,3
test-page,858567,0,858567,0
test-suite,569166,1,569166,1
testability,760483,10,889065,0
testbench,653408,2,653408,2
testcase,878556,1,855018,0
testclass,807148,1,813327,0
testcomplete,780785,6,878155,0
testdata,592898,3,593075,0
testdrivenûnet,649152,1,874401,0
testers,648391,11,648395,0
testing,570377,35,918262,-2
testing-strategies,795586,2,743134,0
testing-theories,838157,4,837587,3
testing-tools,892202,5,892318,0
testng,762675,1,837939,0
tests,657711,3,597357,0
testtrack,834397,1,834397,1
tetris,959211,2,959211,2
tex,874585,42,874958,-1
texmaker,786602,2,782386,0
text,807917,19,742137,-3
text-align,684653,5,684674,0
text-alignment,794293,0,794293,0
text-area,745766,2,745747,1
text-comparison,902506,1,910933,-1
text-decorations,635075,1,635075,1
text-edit,703472,6,704898,0
text-editor,743152,7,765360,0
text-extraction,759422,4,736907,0
text-field,828748,1,908351,0
text-formatting,589950,8,604316,-1
text-input,607241,5,607187,0
text-manipulation,877170,2,877175,0
text-mining,728057,5,728254,0
text-node,912963,2,914010,0
text-parsing,931815,24,930926,-2
text-processing,893262,7,672273,0
text-rotating,771400,4,771387,-1
text-search,709637,1,709637,1
text-to-speech,637637,5,877512,0
text2image,594069,4,594017,0
textare,855766,0,855766,0
textarea,793080,9,633430,0
textblock,582660,5,690425,-2
textbooks,683333,6,683434,0
textbox,671735,11,610843,-1
textboxlist,745804,7,923851,0
textcolor,941500,3,941520,0
textedit,889081,1,889048,0
texteditor,733208,31,814605,-1
textfield,856195,4,584922,0
textfiles,919341,17,941159,-3
textformatting,567524,3,567531,0
textile,659276,9,794037,0
textinput,591530,6,578504,0
textmatching,821627,3,914168,0
textmate,649024,43,688266,-2
textmatebundles,654083,2,688266,-2
textmessages,607619,2,578344,0
textpattern,612208,1,612208,1
textrenderer,849553,0,849553,0
textreplacement,854198,6,854857,0
texttemplating,713604,1,916688,0
texttospeech,953643,2,953752,1
texture,586856,2,650414,0
texture-mapping,662239,3,630912,0
texture2d,615694,1,820270,0
textures,611041,3,665205,-1
texturing,884729,1,884729,1
textwrap,865577,2,865577,2
textwrapping,754206,3,644018,0
tf,638264,1,656188,0
tfilestream,787046,12,787092,4
tframe,589179,3,589557,0
tfs,758288,50,661501,-7
tfs2008,772728,3,581122,0
tfsbuild,778577,3,774610,0
the-content,893864,1,893864,1
thead,625151,1,625151,1
thedailywtf,571154,7,571147,4
theme,658563,4,572716,0
themes,769914,6,602618,0
theming,639624,1,639624,1
theorem,880875,45,886510,0
theorem-proving,595891,1,595963,0
theoretical,639879,2,639825,0
theory,717839,70,870799,-5
theory-and-practice,628575,1,628573,0
theory-of-computing,587449,5,587499,1
thermal-printer,725116,0,725116,0
thesis,683411,8,683541,0
thick-client,643253,2,694737,1
thickbox,658852,3,878499,0
thinking,937648,7,937653,0
thinking-sphinx,754263,3,761640,0
thinkingsphinx,754263,3,815065,0
thinlet,961096,1,961096,1
third-normal-form,796212,9,763882,0
third-party,623685,2,567797,0
third-party-code,755450,13,762006,0
this,646001,25,663339,-3
thought,919086,10,919092,0
thought-process,919086,10,711853,0
thoughtworks,749642,1,767177,0
thread,658962,25,712776,-1
thread-abort,951086,5,951104,0
thread-dump,787829,1,708245,0
thread-dumps,782037,1,782037,1
thread-exceptions,729377,0,729377,0
thread-local-storage,844130,0,844130,0
thread-names,763062,3,763076,0
thread-pool,603383,5,603965,0
thread-safe,616723,5,642471,-1
thread-safety,743673,25,564591,0
threaded,658456,5,658453,0
threaded-comments,759235,7,759225,0
threaded-server,913050,5,913283,3
threading,762358,16,762331,-7
threading-framework,670646,8,672548,0
threadlocal,873707,8,940669,-1
threadlocalsessioncontext,752579,0,752579,0
threadpool,840801,10,568111,-1
threadpool-queueing,668293,2,668508,0
threads,680114,43,910806,-5
threadsafe,856840,4,639724,0
threadsafety,919782,11,698262,0
threadstatic,868545,5,663610,0
threefish,842969,1,828021,0
thrift,677994,3,742160,-1
throbber,683873,2,683870,0
throttling,739371,4,692223,0
through,599455,0,599455,0
throw,573013,10,604429,0
throwable,912352,18,912358,0
thumb,853541,1,853541,1
thumbnail,890114,8,673085,-1
thumbnails,612589,1,612589,1
thunderbird,602847,1,667537,0
tibco,624683,4,580875,-1
tibco-gi,875951,0,875951,0
tibco-rv,580943,2,580875,-1
ticgit,902475,2,902475,2
ticket,699028,0,699028,0
ticket-system,941461,6,585908,-1
ticks,866878,4,607007,0
tiddlywiki,844365,2,647566,0
tidy,732520,3,858191,-1
tie,670326,3,670247,1
tiff,792539,3,729478,0
tifflib,834379,0,834379,0
tig,591568,1,591568,1
tiger,612023,1,594007,0
tikz,810438,2,810438,2
tilde,685942,3,718499,0
tile,577096,0,577096,0
tile-based-games,599372,4,599300,0
tiles,622851,4,869040,-2
tiles2,855065,1,855065,1
tiles2û1,954054,0,954054,0
timage,826951,8,618126,0
time,765780,22,852059,-3
time-bomb,564360,26,564291,0
time-complexity,749587,13,576831,0
time-estimation,852735,4,852713,0
time-management,612911,39,722188,-1
time-measurement,766473,3,766354,0
time-out,874743,1,874717,0
time-precision,892119,3,892096,2
time-savers,928317,1,928317,1
time-saving,809715,10,809769,-1
time-select,774158,4,774158,4
time-series,605276,1,605276,1
time-synchronization,601912,1,601891,0
time-t,839826,5,839830,3
time-trace,867816,0,867816,0
time-travel,961174,5,961171,0
time-trial,834201,2,834202,0
time-wait,588043,2,598711,0
time-zones,926212,1,926212,1
timedelta,765862,9,765948,-4
timehires,582666,13,582692,1
timeline,647026,2,647578,0
timemachine,727454,1,716240,0
timeout,848664,11,649162,-1
timeoutexception,947637,1,906615,0
timer,588352,10,647401,0
timer-jobs,935761,5,716056,0
timers,809200,10,577651,-1
timeslots,801834,7,793090,0
timespan,956577,7,592199,0
timestamp,603810,8,582340,0
timestamps,828066,3,693833,-1
timetable,913755,3,913754,-1
timetracking,836765,3,836505,0
timezone,821505,14,823049,-2
timezoneinfo,824656,4,608459,0
timezones,952490,2,613960,0
timeûh,823019,5,823019,5
timing,820954,11,652422,0
tinterfacedobject,782657,5,781241,0
tinymce,912713,8,572221,0
tinyos,911458,2,911480,0
tinyurl,748340,17,748340,17
tinyxml,853704,5,853660,0
tips,755179,19,817888,-11
tips-and-tricks,625667,25,928399,-3
title,574628,18,574642,-2
titlebar,702541,2,702534,0
tk,792032,5,903052,0
tkinter,699069,7,587016,0
tlb,657355,3,854222,0
tlbexp,765822,3,765822,3
tlbimp,765822,3,877998,-1
tld,904962,3,904986,0
tlistview,957455,1,955342,0
tls,622651,2,569340,-1
tlsql,721397,2,721399,1
tmail,919050,1,919050,1
tmemo,936092,2,936092,2
tmx,886466,1,787931,0
tns,781719,1,781719,1
tns-lost-contact,781719,1,781719,1
tnsnames,631612,1,631612,1
to-char,639379,3,639372,0
toad,603194,4,603281,0
toast,844232,2,844521,0
tobject,679065,11,680455,0
toc,762387,3,843757,0
todictionary,953932,4,905952,0
todos,839784,12,638608,0
toggle,572010,3,652092,0
toggle-button,733614,4,734145,0
token,659709,7,643383,-1
tokenize,587898,8,587882,-1
tokenizer,691169,13,691271,0
tokenizeûstring,856866,3,862269,0
tokenizing,691224,8,645528,0
tokyocabinet,601365,3,601920,0
tolecontrol,861735,1,861735,1
tom-tom,912890,2,912890,2
tomahawk,950092,0,950092,0
tomcat,722537,11,565883,-2
tomcat5û5,778080,1,778068,0
tomcat6,640364,2,714651,0
tool,664424,21,866313,-1
tool-chain,743436,2,743506,0
toolbar,566874,6,909937,-1
toolbars,596340,1,596340,1
toolbox,636645,0,636645,0
toolchain,854616,2,854616,2
toolkit,926326,5,715515,0
toolload,697734,0,697734,0
toolong,865908,0,865908,0
tools,669006,14,598976,-3
toolset,777783,38,785848,0
toolstrip,711245,3,611080,0
toolstrippanel,611080,0,611080,0
tooltip,803745,5,650275,-1
tooltips,868715,8,675029,-1
top,690395,4,590981,0
topaz,808457,2,808457,2
topendialog,587390,2,587842,1
toplink,576673,3,577701,0
topmost,816995,4,675355,0
topology,865010,0,865010,0
tor,711424,1,712049,0
tortoise,876947,6,873576,0
tortoisebzr,931242,2,931161,1
tortoisecvs,564561,2,888642,0
tortoisegit,931242,2,931161,1
tortoisehg,623087,6,650487,0
tortoisesvn,615876,18,769394,-4
tostring,563689,15,563699,0
totals,603862,1,604256,0
touch,794526,5,820986,-1
touch-screen,717225,3,718449,1
touch-typing,672387,14,672428,0
touchjson,854068,2,854079,1
touchscreen,789772,4,601622,0
tournament,592616,1,592428,0
tpanel,813968,6,857301,0
tpl,769920,1,769920,1
tptp,690400,4,690907,0
tr1,631767,9,627666,0
trac,661392,9,585908,-1
trace,945037,19,929682,0
traceability,793602,4,793609,1
tracer-bullets,835976,1,835976,1
tracer-code,835976,1,835976,1
traceroute,957643,8,565198,0
traceswitch,806125,1,806125,1
tracing,576227,6,604083,0
track,678150,2,678157,0
trackback,746143,4,746143,4
trackbar,627109,2,652883,1
tracking,892065,7,700927,0
tracking-numbers,619987,5,620058,1
trackpad,959271,2,959271,2
trademark,634469,7,702828,-1
trademark-symbol,928580,1,928573,0
trading,728134,8,649460,2
traffic,927130,4,741867,-2
traffic-measurement,938680,2,938718,1
traffic-simulation,806678,1,806359,0
trafficshaping,754802,2,756446,0
trailing-character,942756,11,942791,0
training,935961,33,889700,-3
training-courses,838510,11,838607,-2
traits,865823,3,854938,1
tramp,715876,5,842784,0
transaction,641669,7,613120,0
transaction-id,651112,1,650800,0
transaction-isolation,618943,4,618942,0
transactional,650610,3,650952,0
transactional-memory,843538,1,895706,0
transactionlog,940485,2,735927,0
transactionmanager,777793,1,788645,0
transactions,613950,5,649696,-1
transactionscope,794395,5,649696,-1
transcoding,640197,1,707605,0
transfer,757592,2,574386,0
transfer-encoding,692936,4,692917,0
transfom,661783,1,661783,1
transform,594368,14,570084,0
transformation,740865,3,740868,2
transformations,566496,1,566496,1
transient,910380,19,565270,0
transient-mark-mode,905133,3,905133,3
transition,813766,3,615911,0
transitions,568505,3,660253,0
translate,690409,4,690526,0
translating,715857,1,715857,1
translation,685442,9,639103,-1
translations,912576,4,913960,0
transmitter,727538,1,727538,1
transparency,697750,7,714932,-4
transparent,665428,5,746127,0
transparent-control,592679,2,592729,0
transparent-gateway,784380,0,784380,0
transparentcy,724674,1,724685,0
transparentdataencryption,903438,5,903478,0
transport,894769,0,894769,0
transpose,873472,3,736347,0
trap,643844,6,643628,0
trasaction,564351,2,564351,2
travel,724681,18,735542,0
traveling-salesman,951427,1,951427,1
traversal,572937,7,615221,0
traverse,768800,3,768831,0
traversing,929674,7,669884,0
tray,904798,4,904798,4
trayicon,632595,2,632595,2
tree,577667,9,611489,-1
tree-conflict,767882,4,767882,4
tree-matching,694245,2,694299,1
tree-nodes,672636,1,672636,1
tree-structures,875131,2,875128,0
tree-traversal,664661,2,664641,0
treecontrol,774127,1,774127,1
treemap,713705,5,577402,0
treemaps,838291,7,838539,0
treenode,678401,4,663679,0
treepanel,824819,2,824819,2
treetop,597410,3,597410,3
treetraversal,687752,13,687751,2
treeview,834094,6,703644,-1
treeviewitem,667450,3,719019,0
trellis,770630,2,770630,2
trending,959186,1,959186,1
trends,826342,30,826491,-2
trialware,735849,2,702442,0
triangle,675886,4,747267,0
triangulation,693944,2,693944,2
tricks,736426,8,791023,-1
trie,624608,5,623916,-1
trig,583332,3,583345,0
trigger,832121,4,864535,-1
trigger-nestlevel,708719,1,708719,1
triggers,613695,9,587065,-1
trigonometry,888821,15,650876,-2
trim,959216,8,831368,0
triple-des,767426,3,767426,3
trivia,766249,7,659047,0
trivial,757434,13,857646,-2
trojan,846472,1,846472,1
troubeshooting,623405,2,623405,2
troubleshooting,757343,11,575615,0
true,727213,23,727223,0
true-type-fonts,921785,9,615699,0
truncate,580533,9,615822,-1
truncate-log,727286,0,727286,0
truncation,609765,2,710485,0
trunk,698424,14,698329,0
trust,703285,1,587200,0
trusted-timestamp,912986,2,912986,2
trustedconnection,663068,0,663068,0
trustedinstaller,942719,0,942719,0
truthtable,873932,5,603268,0
try,947008,14,777006,0
try-catch,778443,12,667561,-2
try-catch-finally,757043,1,757043,1
try-catch-throw,881489,26,881490,1
try-statement,877485,8,877462,0
trycatch,893292,8,893291,0
tryparse,862211,7,862237,-3
tsapi,840856,1,839865,0
tsql,939540,28,807765,-3
ttcn,943089,0,943089,0
ttf,842480,1,817517,0
tthread,710711,2,720129,0
ttl,576801,3,576801,3
tts,637637,5,811859,0
tty,799063,4,687206,0
tui,688311,10,688502,0
tumblr,679414,1,719478,0
tuning,938704,12,654622,0
tunnel,617669,2,617388,0
tunneling,684322,0,684322,0
tuple,696885,8,696889,-2
tuples,626871,19,756579,-2
turboc++,678722,3,680462,0
turbogears,640964,11,600090,0
turbogears2,640964,11,641046,0
turbopower,753856,0,753856,0
turing,842432,0,842432,0
turing-complete,813670,10,814723,0
turkey-test,797001,6,797003,0
turkish,773473,1,773510,0
turn-off,604803,2,624724,0
turtle,765072,2,766310,0
turtle-graphics,765072,2,766310,0
tutorial,688723,8,772370,-2
tutorials,726936,26,740134,-2
twain,722382,2,722264,0
tween,909844,1,909844,1
twice,818621,5,818721,0
twinhelix,939224,0,939224,0
twisted,649125,5,570561,0
twistedûwords,788989,2,788982,1
twitter,904874,110,922977,-7
twitterapi,953484,2,952884,1
twitterizer,947644,2,947681,1
txt,818946,8,731952,0
type,646402,13,563748,-1
type-casting,752755,12,905987,-1
type-checking,734385,8,734382,-1
type-constraints,805271,2,805291,0
type-conversion,736050,14,628780,-3
type-equivalence,795078,4,749812,0
type-erasure,691042,1,691139,0
type-forwarding,736984,2,736984,2
type-inference,844755,13,774299,-1
type-library,657355,3,657355,3
type-mismatch,669350,1,669350,1
type-modifiers,607147,3,607147,3
type-safety,845682,12,629247,0
type-signatures,886087,8,886086,2
type-systems,884418,4,692107,0
typecast,862995,12,729549,-1
typecasting,564728,4,564881,0
typechecking,756553,9,755313,0
typeclass,878886,5,818335,1
typeconversion,782183,14,704157,1
typeconverter,593396,3,782520,-1
typed-dataset,708466,1,708466,1
typedef,612350,37,902149,-2
typedescriptor,772322,3,826582,0
typefaceûjs,692994,6,711407,0
typeglob,802345,1,802514,0
typeid,596348,4,596197,-1
typeinfo,903815,3,904127,1
typeinformation,820611,2,820611,2
typeinitializer,704844,1,704844,1
typelib,569081,2,592521,0
typelist,901952,2,901929,0
typeloadexception,948787,5,610223,0
typemock,794408,7,725035,-1
typename,642257,12,937292,-2
typeof,798370,9,595817,-1
typeparameter,694690,0,694690,0
types,739753,22,739816,-4
typesafety,596137,1,596137,1
typeset,770641,2,770641,2
typesetting,874585,42,874958,-1
typetraits,813137,1,809639,0
typing,919370,7,619171,0
typo3,724654,1,723498,0
typo3-tca,724654,1,723498,0
typography,614216,5,812406,0
tz,796019,2,797233,1
tz-database,661905,3,661860,0
tzset,761811,5,761801,0
uac,682200,10,898254,-4
ubercart,925760,2,925711,1
ubiquity,574947,1,574947,1
ublas,798641,5,798025,0
ubuntu,564052,28,706501,-2
ubuntu-8û04,578203,1,597579,0
ubuntu-8û10,621064,2,621066,-1
ubuntu-9û04,846625,5,813589,-2
ubuntu-server,941943,1,949551,0
ubunut-hardy,904161,3,904161,3
ucd,715117,8,819409,2
uclibc,778961,1,778961,1
ucs2,805279,1,805279,1
uddi,692262,2,720366,0
udf,691069,7,571251,0
udif,640569,2,819717,0
udp,754112,11,737913,-3
udpclient,717624,1,717624,1
udt,646088,1,658384,0
uestudio,725551,0,725551,0
uf,907012,0,907012,0
ui,934809,19,778674,-4
ui-automation,657896,1,657896,1
ui-control-name,787096,5,787086,0
ui-design,882289,6,635677,0
ui-mapping,847449,1,847234,0
ui-thread,907288,5,907290,0
uibarbuttonitem,792888,2,808942,0
uibarbuttonitemstyle,792888,2,792888,2
uibutton,948219,6,606142,0
uicolor,887632,4,792129,0
uicomponents,654414,1,650867,0
uidatepicker,568633,1,568232,0
uidl,761766,2,761766,2
uielementcollection,684961,1,684961,1
uiimage,699569,4,706365,0
uiimagepickercontroller,665982,3,947405,0
uiimageview,683045,6,653281,0
uikit,920699,13,830714,-1
uilabel,808862,2,769614,0
uimanager,730697,2,730694,0
uinavigationbar,813126,11,799820,-1
uinavigationcontroller,845606,4,722889,0
uint32,725665,5,844060,-1
uipi,924532,1,924532,1
uipickerview,576715,2,573984,0
uiscrollview,617895,4,955859,-1
uisearchbar,851709,2,904926,0
uisegmentedcontrol,636756,4,762749,0
uitabbarcontroller,646289,4,799820,-1
uitableivew,871761,1,871761,1
uitableview,683045,6,765886,-2
uitableviewcell,683045,6,765886,-2
uitableviewcontroller,828974,3,875451,0
uitextfield,671609,8,608939,-1
uitextview,599922,3,617761,0
uitoolbar,602795,4,663821,0
